axis,start_time,end_time,duration_sec,peak_resid,label
Axis #2,2022-10-18 03:31:18.366000+00:00,2022-10-18 03:31:20.257000+00:00,1.89,16.2181,WARNING
Axis #8,2022-10-18 03:31:18.366000+00:00,2022-10-18 03:31:18.366000+00:00,0.0,0.8699,WARNING
Axis #6,2022-10-18 03:31:22.148000+00:00,2022-10-18 03:31:22.148000+00:00,0.0,4.3257,WARNING
Axis #2,2022-10-18 03:31:25.930000+00:00,2022-10-18 03:31:25.930000+00:00,0.0,13.8595,WARNING
Axis #7,2022-10-18 03:31:27.821000+00:00,2022-10-18 03:31:27.821000+00:00,0.0,4.4937,WARNING
Axis #7,2022-10-18 03:31:35.385000+00:00,2022-10-18 03:31:35.385000+00:00,0.0,4.5663,WARNING
Axis #5,2022-10-18 03:31:41.058000+00:00,2022-10-18 03:31:41.058000+00:00,0.0,5.4809,WARNING
Axis #1,2022-10-18 03:32:26.442000+00:00,2022-10-18 03:32:26.442000+00:00,0.0,4.2221,WARNING
Axis #3,2022-10-18 03:32:34.006000+00:00,2022-10-18 03:32:34.006000+00:00,0.0,11.4942,WARNING
Axis #5,2022-10-18 03:32:34.006000+00:00,2022-10-18 03:32:34.006000+00:00,0.0,4.1381,WARNING
Axis #7,2022-10-18 03:32:37.788000+00:00,2022-10-18 03:32:37.788000+00:00,0.0,6.096,WARNING
Axis #7,2022-10-18 03:33:00.480000+00:00,2022-10-18 03:33:00.480000+00:00,0.0,4.488,WARNING
Axis #4,2022-10-18 03:33:09.935000+00:00,2022-10-18 03:33:11.826000+00:00,1.89,4.2082,WARNING
Axis #5,2022-10-18 03:33:25.063000+00:00,2022-10-18 03:33:25.063000+00:00,0.0,5.0272,WARNING
Axis #1,2022-10-18 03:33:34.518000+00:00,2022-10-18 03:33:34.518000+00:00,0.0,4.9856,WARNING
Axis #8,2022-10-18 03:33:36.409000+00:00,2022-10-18 03:33:36.409000+00:00,0.0,1.2518,WARNING
Axis #1,2022-10-18 03:33:42.082000+00:00,2022-10-18 03:33:42.082000+00:00,0.0,5.6579,WARNING
Axis #8,2022-10-18 03:33:42.082000+00:00,2022-10-18 03:33:42.082000+00:00,0.0,0.8927,WARNING
Axis #1,2022-10-18 03:33:49.646000+00:00,2022-10-18 03:33:49.646000+00:00,0.0,5.1863,WARNING
Axis #1,2022-10-18 03:34:42.594000+00:00,2022-10-18 03:34:42.594000+00:00,0.0,4.8745,WARNING
Axis #5,2022-10-18 03:35:10.959000+00:00,2022-10-18 03:35:10.959000+00:00,0.0,5.5258,WARNING
Axis #7,2022-10-18 03:35:24.196000+00:00,2022-10-18 03:35:24.196000+00:00,0.0,4.6377,WARNING
Axis #2,2022-10-18 03:35:26.087000+00:00,2022-10-18 03:35:26.087000+00:00,0.0,15.2306,WARNING
Axis #5,2022-10-18 03:35:29.869000+00:00,2022-10-18 03:35:29.869000+00:00,0.0,5.7616,WARNING
Axis #4,2022-10-18 03:35:31.760000+00:00,2022-10-18 03:35:31.760000+00:00,0.0,3.2114,WARNING
Axis #2,2022-10-18 03:35:43.106000+00:00,2022-10-18 03:35:43.106000+00:00,0.0,14.9587,WARNING
Axis #8,2022-10-18 03:35:43.106000+00:00,2022-10-18 03:35:43.106000+00:00,0.0,1.4396,WARNING
Axis #4,2022-10-18 03:35:52.561000+00:00,2022-10-18 03:35:52.561000+00:00,0.0,4.3518,WARNING
Axis #2,2022-10-18 03:36:02.016000+00:00,2022-10-18 03:36:02.016000+00:00,0.0,18.2548,WARNING
Axis #4,2022-10-18 03:36:07.689000+00:00,2022-10-18 03:36:07.689000+00:00,0.0,4.8806,WARNING
Axis #2,2022-10-18 03:36:11.471000+00:00,2022-10-18 03:36:11.471000+00:00,0.0,15.407,WARNING
Axis #6,2022-10-18 03:36:19.035000+00:00,2022-10-18 03:36:19.035000+00:00,0.0,3.6312,WARNING
Axis #4,2022-10-18 03:36:20.926000+00:00,2022-10-18 03:36:20.926000+00:00,0.0,3.8188,WARNING
Axis #5,2022-10-18 03:36:22.817000+00:00,2022-10-18 03:36:22.817000+00:00,0.0,4.2412,WARNING
Axis #3,2022-10-18 03:36:28.490000+00:00,2022-10-18 03:36:28.490000+00:00,0.0,11.832,WARNING
Axis #5,2022-10-18 03:36:30.381000+00:00,2022-10-18 03:36:30.381000+00:00,0.0,4.8353,WARNING
Axis #4,2022-10-18 03:36:39.836000+00:00,2022-10-18 03:36:39.836000+00:00,0.0,3.115,WARNING
Axis #2,2022-10-18 03:36:47.400000+00:00,2022-10-18 03:36:47.400000+00:00,0.0,14.8432,WARNING
Axis #2,2022-10-18 03:36:51.182000+00:00,2022-10-18 03:36:51.182000+00:00,0.0,14.9,WARNING
Axis #5,2022-10-18 03:36:51.182000+00:00,2022-10-18 03:36:51.182000+00:00,0.0,5.3084,WARNING
Axis #3,2022-10-18 03:37:00.637000+00:00,2022-10-18 03:37:00.637000+00:00,0.0,10.1154,WARNING
Axis #7,2022-10-18 03:37:10.092000+00:00,2022-10-18 03:37:10.092000+00:00,0.0,4.902,WARNING
Axis #6,2022-10-18 03:37:15.765000+00:00,2022-10-18 03:37:15.765000+00:00,0.0,5.6889,WARNING
Axis #2,2022-10-18 03:37:38.457000+00:00,2022-10-18 03:37:38.457000+00:00,0.0,16.6793,WARNING
Axis #7,2022-10-18 03:38:01.149000+00:00,2022-10-18 03:38:01.149000+00:00,0.0,5.8365,WARNING
Axis #8,2022-10-18 03:38:20.059000+00:00,2022-10-18 03:38:20.059000+00:00,0.0,1.2031,WARNING
Axis #7,2022-10-18 03:38:31.405000+00:00,2022-10-18 03:38:31.405000+00:00,0.0,4.5891,WARNING
Axis #1,2022-10-18 03:38:33.296000+00:00,2022-10-18 03:38:33.296000+00:00,0.0,4.5114,WARNING
Axis #6,2022-10-18 03:38:46.533000+00:00,2022-10-18 03:38:46.533000+00:00,0.0,3.7527,WARNING
Axis #4,2022-10-18 03:39:01.661000+00:00,2022-10-18 03:39:01.661000+00:00,0.0,3.0825,WARNING
Axis #1,2022-10-18 03:39:09.225000+00:00,2022-10-18 03:39:09.225000+00:00,0.0,4.3207,WARNING
Axis #5,2022-10-18 03:39:50.827000+00:00,2022-10-18 03:39:50.827000+00:00,0.0,4.5089,WARNING
Axis #5,2022-10-18 03:39:54.609000+00:00,2022-10-18 03:39:54.609000+00:00,0.0,4.2815,WARNING
Axis #1,2022-10-18 03:40:07.846000+00:00,2022-10-18 03:40:07.846000+00:00,0.0,5.049,WARNING
Axis #3,2022-10-18 03:40:07.846000+00:00,2022-10-18 03:40:07.846000+00:00,0.0,10.4707,WARNING
Axis #8,2022-10-18 03:40:34.320000+00:00,2022-10-18 03:40:36.211000+00:00,1.89,0.9579,WARNING
Axis #4,2022-10-18 03:40:39.993000+00:00,2022-10-18 03:40:39.993000+00:00,0.0,4.0973,WARNING
Axis #5,2022-10-18 03:40:57.012000+00:00,2022-10-18 03:40:57.012000+00:00,0.0,4.4824,WARNING
Axis #2,2022-10-18 03:41:10.249000+00:00,2022-10-18 03:41:10.249000+00:00,0.0,20.4303,WARNING
Axis #5,2022-10-18 03:41:19.704000+00:00,2022-10-18 03:41:19.704000+00:00,0.0,4.3096,WARNING
Axis #6,2022-10-18 03:41:48.069000+00:00,2022-10-18 03:41:48.069000+00:00,0.0,5.852,WARNING
Axis #8,2022-10-18 03:41:53.742000+00:00,2022-10-18 03:41:53.742000+00:00,0.0,0.8929,WARNING
Axis #3,2022-10-18 03:41:55.633000+00:00,2022-10-18 03:41:55.633000+00:00,0.0,13.3295,WARNING
Axis #6,2022-10-18 03:42:16.434000+00:00,2022-10-18 03:42:16.434000+00:00,0.0,4.0597,WARNING
Axis #2,2022-10-18 03:42:22.107000+00:00,2022-10-18 03:42:22.107000+00:00,0.0,14.3407,WARNING
Axis #5,2022-10-18 03:42:39.126000+00:00,2022-10-18 03:42:39.126000+00:00,0.0,4.8235,WARNING
Axis #5,2022-10-18 03:42:48.581000+00:00,2022-10-18 03:42:48.581000+00:00,0.0,4.627,WARNING
Axis #4,2022-10-18 03:42:50.472000+00:00,2022-10-18 03:42:50.472000+00:00,0.0,2.9845,WARNING
Axis #2,2022-10-18 03:42:52.363000+00:00,2022-10-18 03:42:52.363000+00:00,0.0,13.7858,WARNING
Axis #7,2022-10-18 03:42:52.363000+00:00,2022-10-18 03:42:52.363000+00:00,0.0,4.4534,WARNING
Axis #7,2022-10-18 03:42:56.145000+00:00,2022-10-18 03:42:56.145000+00:00,0.0,4.5655,WARNING
Axis #1,2022-10-18 03:43:03.709000+00:00,2022-10-18 03:43:03.709000+00:00,0.0,5.0561,WARNING
Axis #6,2022-10-18 03:43:37.747000+00:00,2022-10-18 03:43:37.747000+00:00,0.0,4.9097,WARNING
Axis #6,2022-10-18 03:43:45.311000+00:00,2022-10-18 03:43:45.311000+00:00,0.0,4.0886,WARNING
Axis #6,2022-10-18 03:43:54.766000+00:00,2022-10-18 03:43:54.766000+00:00,0.0,5.3474,WARNING
Axis #8,2022-10-18 03:44:11.785000+00:00,2022-10-18 03:44:11.785000+00:00,0.0,1.1333,WARNING
Axis #1,2022-10-18 03:44:17.458000+00:00,2022-10-18 03:44:17.458000+00:00,0.0,6.3355,WARNING
Axis #6,2022-10-18 03:44:21.240000+00:00,2022-10-18 03:44:21.240000+00:00,0.0,4.1344,WARNING
Axis #5,2022-10-18 03:44:26.913000+00:00,2022-10-18 03:44:26.913000+00:00,0.0,5.1952,WARNING
Axis #3,2022-10-18 03:44:36.368000+00:00,2022-10-18 03:44:36.368000+00:00,0.0,12.4431,WARNING
Axis #4,2022-10-18 03:44:51.496000+00:00,2022-10-18 03:44:51.496000+00:00,0.0,3.3656,WARNING
Axis #3,2022-10-18 03:45:00.951000+00:00,2022-10-18 03:45:00.951000+00:00,0.0,12.2729,WARNING
Axis #3,2022-10-18 03:45:33.098000+00:00,2022-10-18 03:45:33.098000+00:00,0.0,10.727,WARNING
Axis #5,2022-10-18 03:45:46.335000+00:00,2022-10-18 03:45:46.335000+00:00,0.0,5.1182,WARNING
Axis #4,2022-10-18 03:46:01.463000+00:00,2022-10-18 03:46:01.463000+00:00,0.0,4.6033,WARNING
Axis #2,2022-10-18 03:46:03.354000+00:00,2022-10-18 03:46:03.354000+00:00,0.0,14.948,WARNING
Axis #5,2022-10-18 03:46:18.482000+00:00,2022-10-18 03:46:18.482000+00:00,0.0,4.7044,WARNING
Axis #7,2022-10-18 03:46:27.937000+00:00,2022-10-18 03:46:27.937000+00:00,0.0,4.9488,WARNING
Axis #4,2022-10-18 03:46:37.392000+00:00,2022-10-18 03:46:37.392000+00:00,0.0,3.0128,WARNING
Axis #2,2022-10-18 03:46:43.065000+00:00,2022-10-18 03:46:43.065000+00:00,0.0,19.1967,WARNING
Axis #4,2022-10-18 03:47:00.084000+00:00,2022-10-18 03:47:00.084000+00:00,0.0,3.1861,WARNING
Axis #8,2022-10-18 03:47:13.321000+00:00,2022-10-18 03:47:13.321000+00:00,0.0,0.9277,WARNING
Axis #2,2022-10-18 03:47:30.340000+00:00,2022-10-18 03:47:30.340000+00:00,0.0,18.377,WARNING
Axis #4,2022-10-18 03:47:49.250000+00:00,2022-10-18 03:47:49.250000+00:00,0.0,3.2146,WARNING
Axis #2,2022-10-18 03:47:51.141000+00:00,2022-10-18 03:47:51.141000+00:00,0.0,17.5012,WARNING
Axis #2,2022-10-18 03:48:13.833000+00:00,2022-10-18 03:48:13.833000+00:00,0.0,26.637,WARNING
Axis #6,2022-10-18 03:48:19.506000+00:00,2022-10-18 03:48:19.506000+00:00,0.0,4.2504,WARNING
Axis #7,2022-10-18 03:48:36.525000+00:00,2022-10-18 03:48:36.525000+00:00,0.0,7.0786,WARNING
Axis #2,2022-10-18 03:48:45.980000+00:00,2022-10-18 03:48:45.980000+00:00,0.0,13.8575,WARNING
Axis #4,2022-10-18 03:48:53.544000+00:00,2022-10-18 03:48:53.544000+00:00,0.0,3.2335,WARNING
Axis #8,2022-10-18 03:48:55.435000+00:00,2022-10-18 03:48:57.326000+00:00,1.89,0.9112,WARNING
Axis #1,2022-10-18 03:49:01.108000+00:00,2022-10-18 03:49:01.108000+00:00,0.0,4.3805,WARNING
Axis #4,2022-10-18 03:49:04.890000+00:00,2022-10-18 03:49:04.890000+00:00,0.0,3.3224,WARNING
Axis #8,2022-10-18 03:49:04.890000+00:00,2022-10-18 03:49:04.890000+00:00,0.0,0.9666,WARNING
Axis #2,2022-10-18 03:49:06.781000+00:00,2022-10-18 03:49:06.781000+00:00,0.0,14.5993,WARNING
Axis #8,2022-10-18 03:49:08.672000+00:00,2022-10-18 03:49:08.672000+00:00,0.0,1.1076,WARNING
Axis #5,2022-10-18 03:49:52.165000+00:00,2022-10-18 03:49:52.165000+00:00,0.0,4.523,WARNING
Axis #4,2022-10-18 03:49:55.947000+00:00,2022-10-18 03:49:55.947000+00:00,0.0,3.3431,WARNING
Axis #7,2022-10-18 03:49:55.947000+00:00,2022-10-18 03:49:55.947000+00:00,0.0,5.1573,WARNING
Axis #5,2022-10-18 03:49:59.729000+00:00,2022-10-18 03:49:59.729000+00:00,0.0,4.2625,WARNING
Axis #6,2022-10-18 03:49:59.729000+00:00,2022-10-18 03:49:59.729000+00:00,0.0,4.2636,WARNING
Axis #8,2022-10-18 03:50:11.075000+00:00,2022-10-18 03:50:11.075000+00:00,0.0,0.8664,WARNING
Axis #1,2022-10-18 03:50:37.549000+00:00,2022-10-18 03:50:37.549000+00:00,0.0,4.6786,WARNING
Axis #7,2022-10-18 03:50:43.222000+00:00,2022-10-18 03:50:43.222000+00:00,0.0,5.5638,WARNING
Axis #2,2022-10-18 03:50:45.113000+00:00,2022-10-18 03:50:45.113000+00:00,0.0,15.5476,WARNING
Axis #1,2022-10-18 03:50:47.004000+00:00,2022-10-18 03:50:47.004000+00:00,0.0,4.6973,WARNING
Axis #5,2022-10-18 03:50:50.786000+00:00,2022-10-18 03:50:50.786000+00:00,0.0,4.4732,WARNING
Axis #4,2022-10-18 03:50:52.677000+00:00,2022-10-18 03:50:52.677000+00:00,0.0,4.6939,WARNING
Axis #7,2022-10-18 03:51:19.151000+00:00,2022-10-18 03:51:19.151000+00:00,0.0,4.4162,WARNING
Axis #3,2022-10-18 03:51:22.933000+00:00,2022-10-18 03:51:22.933000+00:00,0.0,14.3459,WARNING
Axis #7,2022-10-18 03:51:26.715000+00:00,2022-10-18 03:51:26.715000+00:00,0.0,4.2952,WARNING
Axis #1,2022-10-18 03:51:49.407000+00:00,2022-10-18 03:51:49.407000+00:00,0.0,4.5696,WARNING
Axis #2,2022-10-18 03:51:53.189000+00:00,2022-10-18 03:51:53.189000+00:00,0.0,17.3906,WARNING
Axis #2,2022-10-18 03:51:56.971000+00:00,2022-10-18 03:51:56.971000+00:00,0.0,16.4444,WARNING
Axis #2,2022-10-18 03:52:06.426000+00:00,2022-10-18 03:52:06.426000+00:00,0.0,13.708,WARNING
Axis #8,2022-10-18 03:52:12.099000+00:00,2022-10-18 03:52:12.099000+00:00,0.0,1.1882,WARNING
Axis #6,2022-10-18 03:52:19.663000+00:00,2022-10-18 03:52:19.663000+00:00,0.0,3.7573,WARNING
Axis #6,2022-10-18 03:52:32.900000+00:00,2022-10-18 03:52:32.900000+00:00,0.0,5.5015,WARNING
Axis #4,2022-10-18 03:52:44.246000+00:00,2022-10-18 03:52:44.246000+00:00,0.0,3.047,WARNING
Axis #1,2022-10-18 03:52:49.919000+00:00,2022-10-18 03:52:49.919000+00:00,0.0,4.9006,WARNING
Axis #7,2022-10-18 03:52:49.919000+00:00,2022-10-18 03:52:49.919000+00:00,0.0,4.2551,WARNING
Axis #1,2022-10-18 03:53:05.047000+00:00,2022-10-18 03:53:05.047000+00:00,0.0,4.2305,WARNING
Axis #5,2022-10-18 03:53:12.611000+00:00,2022-10-18 03:53:12.611000+00:00,0.0,4.1369,WARNING
Axis #8,2022-10-18 03:53:12.611000+00:00,2022-10-18 03:53:12.611000+00:00,0.0,0.9639,WARNING
Axis #5,2022-10-18 03:53:25.848000+00:00,2022-10-18 03:53:25.848000+00:00,0.0,4.2961,WARNING
Axis #5,2022-10-18 03:53:42.867000+00:00,2022-10-18 03:53:42.867000+00:00,0.0,4.5374,WARNING
Axis #8,2022-10-18 03:53:42.867000+00:00,2022-10-18 03:53:42.867000+00:00,0.0,1.0286,WARNING
Axis #7,2022-10-18 03:53:44.758000+00:00,2022-10-18 03:53:44.758000+00:00,0.0,4.5627,WARNING
Axis #5,2022-10-18 03:54:05.559000+00:00,2022-10-18 03:54:05.559000+00:00,0.0,4.4891,WARNING
Axis #3,2022-10-18 03:54:39.597000+00:00,2022-10-18 03:54:39.597000+00:00,0.0,12.1916,WARNING
Axis #2,2022-10-18 03:55:04.180000+00:00,2022-10-18 03:55:04.180000+00:00,0.0,17.0172,WARNING
Axis #4,2022-10-18 03:55:04.180000+00:00,2022-10-18 03:55:04.180000+00:00,0.0,3.0043,WARNING
Axis #4,2022-10-18 03:55:13.635000+00:00,2022-10-18 03:55:13.635000+00:00,0.0,5.0627,WARNING
Axis #6,2022-10-18 03:55:17.417000+00:00,2022-10-18 03:55:17.417000+00:00,0.0,4.0487,WARNING
Axis #2,2022-10-18 03:55:34.436000+00:00,2022-10-18 03:55:34.436000+00:00,0.0,14.2855,WARNING
Axis #4,2022-10-18 03:55:36.327000+00:00,2022-10-18 03:55:36.327000+00:00,0.0,3.6338,WARNING
Axis #6,2022-10-18 03:55:36.327000+00:00,2022-10-18 03:55:36.327000+00:00,0.0,4.1719,WARNING
Axis #8,2022-10-18 03:55:36.327000+00:00,2022-10-18 03:55:36.327000+00:00,0.0,0.8602,WARNING
Axis #5,2022-10-18 03:55:38.218000+00:00,2022-10-18 03:55:38.218000+00:00,0.0,4.6696,WARNING
Axis #3,2022-10-18 03:55:47.673000+00:00,2022-10-18 03:55:47.673000+00:00,0.0,11.0782,WARNING
Axis #5,2022-10-18 03:56:06.583000+00:00,2022-10-18 03:56:06.583000+00:00,0.0,4.922,WARNING
Axis #3,2022-10-18 03:56:08.474000+00:00,2022-10-18 03:56:08.474000+00:00,0.0,10.1651,WARNING
Axis #1,2022-10-18 03:56:25.493000+00:00,2022-10-18 03:56:25.493000+00:00,0.0,4.4552,WARNING
Axis #7,2022-10-18 03:56:36.839000+00:00,2022-10-18 03:56:36.839000+00:00,0.0,4.3973,WARNING
Axis #8,2022-10-18 03:56:36.839000+00:00,2022-10-18 03:56:36.839000+00:00,0.0,0.8271,WARNING
Axis #6,2022-10-18 03:56:46.294000+00:00,2022-10-18 03:56:46.294000+00:00,0.0,3.6539,WARNING
Axis #4,2022-10-18 03:56:57.640000+00:00,2022-10-18 03:56:59.531000+00:00,1.89,3.2566,WARNING
Axis #5,2022-10-18 03:56:57.640000+00:00,2022-10-18 03:56:57.640000+00:00,0.0,5.1643,WARNING
Axis #3,2022-10-18 03:57:12.768000+00:00,2022-10-18 03:57:12.768000+00:00,0.0,11.413,WARNING
Axis #7,2022-10-18 03:57:16.550000+00:00,2022-10-18 03:57:16.550000+00:00,0.0,4.3124,WARNING
Axis #3,2022-10-18 03:57:20.332000+00:00,2022-10-18 03:57:20.332000+00:00,0.0,10.9064,WARNING
Axis #6,2022-10-18 03:57:22.223000+00:00,2022-10-18 03:57:22.223000+00:00,0.0,5.3506,WARNING
Axis #3,2022-10-18 03:57:24.114000+00:00,2022-10-18 03:57:24.114000+00:00,0.0,10.4352,WARNING
Axis #4,2022-10-18 03:57:39.242000+00:00,2022-10-18 03:57:39.242000+00:00,0.0,3.2794,WARNING
Axis #7,2022-10-18 03:57:39.242000+00:00,2022-10-18 03:57:39.242000+00:00,0.0,4.2195,WARNING
Axis #7,2022-10-18 03:57:52.479000+00:00,2022-10-18 03:57:52.479000+00:00,0.0,5.0006,WARNING
Axis #7,2022-10-18 03:57:56.261000+00:00,2022-10-18 03:57:56.261000+00:00,0.0,4.5656,WARNING
Axis #7,2022-10-18 03:58:01.934000+00:00,2022-10-18 03:58:01.934000+00:00,0.0,4.4123,WARNING
Axis #5,2022-10-18 03:58:20.844000+00:00,2022-10-18 03:58:20.844000+00:00,0.0,4.257,WARNING
Axis #6,2022-10-18 03:58:28.408000+00:00,2022-10-18 03:58:28.408000+00:00,0.0,4.3293,WARNING
Axis #8,2022-10-18 03:58:35.972000+00:00,2022-10-18 03:58:35.972000+00:00,0.0,0.8381,WARNING
Axis #2,2022-10-18 03:58:45.427000+00:00,2022-10-18 03:58:45.427000+00:00,0.0,14.5034,WARNING
Axis #7,2022-10-18 03:58:47.318000+00:00,2022-10-18 03:58:47.318000+00:00,0.0,4.4004,WARNING
Axis #5,2022-10-18 03:58:49.209000+00:00,2022-10-18 03:58:49.209000+00:00,0.0,4.9664,WARNING
Axis #1,2022-10-18 03:58:52.991000+00:00,2022-10-18 03:58:52.991000+00:00,0.0,5.5743,WARNING
Axis #1,2022-10-18 03:59:08.119000+00:00,2022-10-18 03:59:08.119000+00:00,0.0,5.4137,WARNING
Axis #7,2022-10-18 03:59:17.574000+00:00,2022-10-18 03:59:17.574000+00:00,0.0,4.7611,WARNING
Axis #3,2022-10-18 03:59:23.247000+00:00,2022-10-18 03:59:23.247000+00:00,0.0,10.326,WARNING
Axis #5,2022-10-18 03:59:40.266000+00:00,2022-10-18 03:59:40.266000+00:00,0.0,5.2929,WARNING
Axis #8,2022-10-18 03:59:40.266000+00:00,2022-10-18 03:59:40.266000+00:00,0.0,0.8995,WARNING
Axis #2,2022-10-18 03:59:45.939000+00:00,2022-10-18 03:59:45.939000+00:00,0.0,14.468,WARNING
Axis #2,2022-10-18 03:59:53.503000+00:00,2022-10-18 03:59:53.503000+00:00,0.0,14.426,WARNING
Axis #4,2022-10-18 04:00:19.977000+00:00,2022-10-18 04:00:19.977000+00:00,0.0,3.5244,WARNING
Axis #3,2022-10-18 04:00:21.868000+00:00,2022-10-18 04:00:21.868000+00:00,0.0,12.6538,WARNING
Axis #3,2022-10-18 04:00:29.432000+00:00,2022-10-18 04:00:29.432000+00:00,0.0,10.984,WARNING
Axis #6,2022-10-18 04:00:33.214000+00:00,2022-10-18 04:00:33.214000+00:00,0.0,3.8478,WARNING
Axis #3,2022-10-18 04:00:36.996000+00:00,2022-10-18 04:00:36.996000+00:00,0.0,10.781,WARNING
Axis #5,2022-10-18 04:00:40.778000+00:00,2022-10-18 04:00:40.778000+00:00,0.0,5.1774,WARNING
Axis #2,2022-10-18 04:00:52.124000+00:00,2022-10-18 04:00:52.124000+00:00,0.0,14.2793,WARNING
Axis #6,2022-10-18 04:00:54.015000+00:00,2022-10-18 04:00:54.015000+00:00,0.0,5.6762,WARNING
Axis #8,2022-10-18 04:00:54.015000+00:00,2022-10-18 04:00:54.015000+00:00,0.0,0.971,WARNING
Axis #3,2022-10-18 04:01:07.252000+00:00,2022-10-18 04:01:07.252000+00:00,0.0,10.8201,WARNING
Axis #2,2022-10-18 04:01:14.816000+00:00,2022-10-18 04:01:14.816000+00:00,0.0,14.1041,WARNING
Axis #7,2022-10-18 04:01:22.380000+00:00,2022-10-18 04:01:22.380000+00:00,0.0,4.472,WARNING
Axis #5,2022-10-18 04:01:52.636000+00:00,2022-10-18 04:01:52.636000+00:00,0.0,4.743,WARNING
Axis #4,2022-10-18 04:02:00.200000+00:00,2022-10-18 04:02:00.200000+00:00,0.0,4.2373,WARNING
Axis #5,2022-10-18 04:02:05.873000+00:00,2022-10-18 04:02:05.873000+00:00,0.0,6.2283,WARNING
Axis #6,2022-10-18 04:02:07.764000+00:00,2022-10-18 04:02:07.764000+00:00,0.0,3.6338,WARNING
Axis #1,2022-10-18 04:02:11.546000+00:00,2022-10-18 04:02:11.546000+00:00,0.0,5.9472,WARNING
Axis #5,2022-10-18 04:02:19.110000+00:00,2022-10-18 04:02:19.110000+00:00,0.0,4.7246,WARNING
Axis #2,2022-10-18 04:02:30.456000+00:00,2022-10-18 04:02:30.456000+00:00,0.0,15.1057,WARNING
Axis #7,2022-10-18 04:03:02.603000+00:00,2022-10-18 04:03:02.603000+00:00,0.0,5.041,WARNING
Axis #2,2022-10-18 04:03:08.276000+00:00,2022-10-18 04:03:08.276000+00:00,0.0,16.1128,WARNING
Axis #2,2022-10-18 04:03:32.859000+00:00,2022-10-18 04:03:32.859000+00:00,0.0,20.1014,WARNING
Axis #5,2022-10-18 04:03:40.423000+00:00,2022-10-18 04:03:40.423000+00:00,0.0,4.4799,WARNING
Axis #3,2022-10-18 04:03:42.314000+00:00,2022-10-18 04:03:42.314000+00:00,0.0,11.4466,WARNING
Axis #4,2022-10-18 04:03:42.314000+00:00,2022-10-18 04:03:42.314000+00:00,0.0,3.4532,WARNING
Axis #7,2022-10-18 04:03:57.442000+00:00,2022-10-18 04:03:57.442000+00:00,0.0,4.8826,WARNING
Axis #4,2022-10-18 04:04:01.224000+00:00,2022-10-18 04:04:01.224000+00:00,0.0,3.0994,WARNING
Axis #3,2022-10-18 04:04:20.134000+00:00,2022-10-18 04:04:20.134000+00:00,0.0,10.176,WARNING
Axis #1,2022-10-18 04:04:23.916000+00:00,2022-10-18 04:04:23.916000+00:00,0.0,4.2138,WARNING
Axis #8,2022-10-18 04:04:25.807000+00:00,2022-10-18 04:04:25.807000+00:00,0.0,0.8372,WARNING
Axis #8,2022-10-18 04:04:29.589000+00:00,2022-10-18 04:04:29.589000+00:00,0.0,1.0334,WARNING
Axis #1,2022-10-18 04:04:39.044000+00:00,2022-10-18 04:04:39.044000+00:00,0.0,5.1617,WARNING
Axis #2,2022-10-18 04:05:05.518000+00:00,2022-10-18 04:05:05.518000+00:00,0.0,14.4628,WARNING
Axis #7,2022-10-18 04:05:05.518000+00:00,2022-10-18 04:05:05.518000+00:00,0.0,4.4389,WARNING
Axis #2,2022-10-18 04:05:24.428000+00:00,2022-10-18 04:05:24.428000+00:00,0.0,13.8265,WARNING
Axis #7,2022-10-18 04:05:28.210000+00:00,2022-10-18 04:05:28.210000+00:00,0.0,4.2542,WARNING
Axis #7,2022-10-18 04:05:49.011000+00:00,2022-10-18 04:05:49.011000+00:00,0.0,4.3966,WARNING
Axis #4,2022-10-18 04:05:50.902000+00:00,2022-10-18 04:05:50.902000+00:00,0.0,3.6468,WARNING
Axis #7,2022-10-18 04:06:06.030000+00:00,2022-10-18 04:06:06.030000+00:00,0.0,4.9218,WARNING
Axis #6,2022-10-18 04:06:43.850000+00:00,2022-10-18 04:06:43.850000+00:00,0.0,3.9112,WARNING
Axis #4,2022-10-18 04:06:47.632000+00:00,2022-10-18 04:06:47.632000+00:00,0.0,3.4482,WARNING
Axis #4,2022-10-18 04:06:58.978000+00:00,2022-10-18 04:06:58.978000+00:00,0.0,4.2521,WARNING
Axis #6,2022-10-18 04:06:58.978000+00:00,2022-10-18 04:06:58.978000+00:00,0.0,4.2688,WARNING
Axis #4,2022-10-18 04:07:04.651000+00:00,2022-10-18 04:07:04.651000+00:00,0.0,3.8793,WARNING
Axis #4,2022-10-18 04:07:14.106000+00:00,2022-10-18 04:07:14.106000+00:00,0.0,3.1319,WARNING
Axis #1,2022-10-18 04:07:27.343000+00:00,2022-10-18 04:07:27.343000+00:00,0.0,5.9276,WARNING
Axis #3,2022-10-18 04:07:31.125000+00:00,2022-10-18 04:07:31.125000+00:00,0.0,12.9007,WARNING
Axis #3,2022-10-18 04:07:34.907000+00:00,2022-10-18 04:07:34.907000+00:00,0.0,11.2346,WARNING
Axis #3,2022-10-18 04:07:46.253000+00:00,2022-10-18 04:07:46.253000+00:00,0.0,10.7262,WARNING
Axis #6,2022-10-18 04:07:53.817000+00:00,2022-10-18 04:07:53.817000+00:00,0.0,4.1444,WARNING
Axis #3,2022-10-18 04:07:57.599000+00:00,2022-10-18 04:07:57.599000+00:00,0.0,11.3803,WARNING
